ReporterName,PartnerName,1988 in 1000 USD ,1989 in 1000 USD ,1990 in 1000 USD ,1991 in 1000 USD ,1992 in 1000 USD ,1993 in 1000 USD ,1994 in 1000 USD ,1995 in 1000 USD ,1996 in 1000 USD ,1997 in 1000 USD ,1998 in 1000 USD ,1999 in 1000 USD ,2000 in 1000 USD ,2001 in 1000 USD ,2002 in 1000 USD ,2003 in 1000 USD ,2004 in 1000 USD ,2005 in 1000 USD ,2006 in 1000 USD ,2007 in 1000 USD ,2008 in 1000 USD ,2009 in 1000 USD ,2010 in 1000 USD ,2011 in 1000 USD ,2012 in 1000 USD ,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD ,2017 in 1000 USD ,2018 in 1000 USD 
United Arab Emirates,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769.322,0,52425.178,69718.852,0,0,0,11141.701,110994.596,106554.522,81241.701,45640.985,0,0
United Arab Emirates,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0,19.533,0,0,0,0,0,1067.711,5.785,0,0,0,0
United Arab Emirates,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,"Congo, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785.061,0,0,10276.383,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75747.165,0,0,0,0,0,9309.405,0,936.492,0,0
United Arab Emirates,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.799,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962.749,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.288,0,0,0,0,2.254,0.856,13.705,0,0,0
United Arab Emirates,Free Zones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,0.016,42.876,0,0,0,0
United Arab Emirates,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.734,0,0
United Arab Emirates,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75140.773,0,21.328,34.231,0,0,0,17492.109,225496.528,142160.396,8668.369,4710.366,0,0
United Arab Emirates,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.861,0,1313.9,1243.713,0,0,0,0,0.014,1.127,0,0,0,0
United Arab Emirates,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.671,0,0,0,0
United Arab Emirates,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.453,0,0,0,0
United Arab Emirates,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,0,0,0
United Arab Emirates,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17049.789,35701.013,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.998,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.751,0,0,0,0,0
United Arab Emirates,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,3.343,0.826,0,0,0,0,0,1.247,21.612,20.747,0,0
United Arab Emirates,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7957.442,3212.251,0,0
United Arab Emirates,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129.055,0,0,0,0,0,77.355,0,58471.885,0,0
United Arab Emirates,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475.132,0,0,0,0,0,0,0,3820.828,0,0
United Arab Emirates,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.286,36.531,0,0
United Arab Emirates,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923,0,0,0,0,0
United Arab Emirates,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0
United Arab Emirates,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,0,0,0,0,0.415,0,0,0,0,0
United Arab Emirates,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.434,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.454,0,27.358,71.044,0,0,0,0,109.519,91.189,443.182,660.302,0,0
United Arab Emirates,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17645.205,4053.197,0,0,0,475.841,1714.146,120.293,48.701,15.661,0,0
United Arab Emirates,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8419.333,27262.355,0,0
United Arab Emirates,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037.483,0,16986.956,19931.371,0,0,0,0,126692.24,116578.959,131199.12,26234.648,0,0
United Arab Emirates,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.245,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.539,10.288,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0,0,0,0
United Arab Emirates,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683.038,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433.916,0,0,6275.254,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.514,0,2.428,0,0,0,0,0,0,0,8.523,0,0,0
United Arab Emirates,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.435,0,0
United Arab Emirates,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.629,0,2.725,0,0,0,0,3.324,0.246,0.32,4.218,0.613,0,0
United Arab Emirates,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.219,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.08,0,0,0,0,0,0,0,56879.082,11066.265,420.705,314.206,0,0
United Arab Emirates,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92516.381,0,0,0,0
United Arab Emirates,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131.035,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.743,0,20166.145,5123.129,0,0,0,22.877,8561.973,9832.833,1735.715,1240.811,0,0
United Arab Emirates,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.539,0,5.058,0.755,0,0,0,0,1.917,31.536,29.33,26.64,0,0
United Arab Emirates,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.621,0,0,0,0,0,0
United Arab Emirates,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,14.667,0,0,0,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Bolivia,0,0,0,0,0,310.724,80.94,294.047,1093.999,276.18,168.276,232.117,16.433,7.589,0,0,0,0,0,0,0,0,1.04,196.745,16.55,0,0,0,323.17,193.331,0
Argentina,Brazil,0,0,0,0,0,10858.375,21.059,928.983,25.75,2485.75,209.281,9.159,9.314,3801.232,1.4,0,0.01,0.009,1.727,0.024,0,0.021,2.611,0,0,0,0,0,22.444,1.8,0
Argentina,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.657,3.269,0,0,0,5.948,12.127,0,0.319,1.347,14.907,17.136,0,0.942,0,0,0
Argentina,Canada,0,0,0,0,0,0,0,5996.466,4.962,0,0,0,0.066,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,52.446,41.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0.485,2.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Chile,0,0,0,0,0,589.26,446.844,6.03,18.339,4.47,32.123,637.685,0.3,0,0,0,241.591,160.473,186.901,0,0,0,0,0,0,0,0,0,216.761,1049.69,0
Argentina,Chile,0,0,0,0,0,0,0,4.858,0,0,0,1.367,0.061,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Cuba,0,0,0,0,0,1262.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0.005,9.831,0.004,0,0,0,0,0,11.052,0,0,0,0,0,0,0,0,0,0
Argentina,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,0,0
Argentina,Spain,0,0,0,0,0,0,0,0,0,0,0.615,0,0.101,0,23.709,0,70.999,28.955,6.805,0,0,0,0,0,0,0,5.039,0,1.317,1.133,0
Argentina,France,0,0,0,0,0,0,0,0,0,0,0,0,17.615,0,0,0,0,0.248,0.391,0.02,0.072,0.043,0,0,0,0,0,0,0,0,0
Argentina,France,0,0,0,0,0,0,0,0,0,1.489,0,1.418,0.379,6.256,0.941,0.192,1.193,0.183,3.531,1.493,0.392,0.159,1.064,0.836,2.794,0.506,0.753,0.425,0.804,0.156,0
Argentina,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,0,0,0,0,0,0,0,0,0,0,0
Argentina,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.101,0,0,0,0,0,0,0,0
Argentina,Indonesia,0,0,0,0,0,0,3240.396,1761.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Italy,0,0,0,0,0,0,0,0,22.291,2114.883,10852.195,1.01,0.195,2556.753,14.291,0,0,0,0.551,0,0.135,25.42,0,11919.55,0,0,0,10695,24174.287,0,0
Argentina,Italy,0,0,0,0,0,0,1.978,0,16.074,0,6.5,13.319,1.35,2.01,0.052,0,0,0.079,0,0.007,0.165,0.11,0,0,0,0,0,13.127,5.461,0,0
Argentina,Kenya,0,0,0,0,0,0,0,4967.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.015,0.063,0.059,0.059,0.062,0.077,0.169,0.083,0,0.04,0.022,0,0,0,0,0,0.03,0
Argentina,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6037.5,0,0,0
Argentina,Netherlands,0,0,0,0,0,0,0,0,0,0,34.684,0,107.142,43.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0.001,0.022,0.007,0.02,0,0,0,0,0,0,0,0,0
Argentina,Peru,0,0,0,0,0,1209.449,0,0,0,0,648.87,0,0,0,589.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,1206.011,0,0,0,0,0,0,26.325,0,21.562,18.62,0,219.31,90.456,1.356,0,0,0,0
Argentina,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.246,0,0,0,0,0,0,0,0,0,0,0
Argentina,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0
Argentina,Unspecified,0,0,0,0,0,0,0,0.245,0.084,0,0.254,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Unspecified,0,0,0,0,0,0,0.463,23.998,0.476,0.843,10.881,0.22,0,0,0.177,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Uruguay,0,0,0,0,0,19.83,183.949,22.33,14,14.699,0,0,32.376,4.88,118.48,142.685,137.848,11.02,151.043,352.547,3703.631,1263.563,1026.574,3228.39,963.099,2575.097,836.897,327.498,4.729,17.703,0
Argentina,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.382,0,0,3.29,0,0,13.595,0,0,1.208,0,80.435,0,0,0,0,0
Argentina,United States,0,0,0,0,0,0,0,0,11.159,0,0,0,0,0,0,0,0,0,0.015,0,0,0.04,0,0,0,0,0,0,0,0,0
Argentina,United States,0,0,0,0,0,0,3738.18,4.19,6.012,0,0,0.712,0.067,0.113,0.057,0.651,0.18,0.057,4.2,0.241,0.479,0.277,1.138,1.365,0,0,0,0,0,0,0
Argentina,Venezuela,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Angola,0,0,0,0,0,0,0,942.5,0,0,0,0,0,0,759,548,3830.51,691.884,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.5,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Netherlands Antilles,0,0,0,0,0,0,0,0,368.55,442.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,2671.208,9000.85,24358.068,6943.2,0,0,43697.954,25204.527,5505.23,16792.116,52977.247,4472.001,2478.991,20840.175,22807.316,0,0,0,0,17841.286,0
Argentina,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,42.465,0,0.099,0,0.264,0,0,0,0,0,0.493,0,0,0,0
Argentina,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,356,3484.099,0
Argentina,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,81.273,0,88.839,277.896,371.283,356.861,510.911,3010.124,162.477,253.604,959.919,398.472,0,161.179,412.173,0,0,0
Argentina,Benin,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,0
Argentina,Bangladesh,0,0,0,0,0,0,0,4533.97,0,5770.748,0,2336.25,9394.016,646.6,0,0,17357.897,36673.319,0,44415.61,15276.403,0,0,40496.857,0,0,0,16896.319,57830.99,122325.246,0
Argentina,Bahrain,0,0,0,0,0,0,0,0,0,0,2351.55,0,0,0,0,0,1680,1370.06,1390.7,0,2643.942,0,0,12261.354,12964.37,1157.2,0,0,0,0,0
Argentina,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,1018.783,0,0,0,0,0,2587.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Bolivia,0,0,0,0,0,7610.88,8547.77,584.839,6111.942,2977.981,11302.039,19976.1,15243.595,20672.888,22385.362,6752.688,6909.649,12294.423,8717.569,11571.108,13070.077,5700.153,3355.367,19539.869,23439.547,3673.828,345.796,184.288,6409.291,24062.669,0
Argentina,Brazil,0,0,0,0,0,448769.504,475785.44,660949.44,744470.592,612268.16,737003.52,740373.779,836169.492,814055.666,689941.696,830081.077,657448.937,609372.982,913848.235,1135701.189,1212114.611,674702.675,771101.311,1396661.127,1383274.85,633215.29,573009.603,868856.162,784053.524,959488.563,0
Argentina,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.048,0,0.001,0.065,0.907,0.404,0.699,0,0.27,0.29,0,2.77,0,0
Argentina,Central African Republic,0,0,0,0,0,0,0,0,0,0,641.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,8.903,0,0,0,0,381.777,0,0,0,0,0.001,1746.882,2134.663,518.206,753.706,0
Argentina,Canada,0,0,0,0,0,0,0,0,0,0,0.718,0,6.008,5.716,0.865,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Switzerland,0,0,0,0,0,0,0,0,0,0,0,42.442,185.691,703.385,227.183,320.361,238.629,51.706,0,0,863.548,523.567,538.237,502.894,57.884,308.213,160.095,79.913,203.245,709.347,0
Argentina,Switzerland,0,0,0,0,0,0,0,0.635,10.759,0.677,1.343,10.992,0,0,0.608,0.691,0.465,0,0.514,0.515,0.555,0.338,0.369,0.505,0.254,0,0,0,0,0,0
Argentina,Chile,0,0,0,0,0,13665.229,34209.532,21282.784,10482.139,2923.98,23759.34,13535.988,19756.563,4581.076,12417.021,13895.595,10637.726,14200.745,96189.184,67651.08,70630.297,11637.538,3695.015,45746.01,142589.719,1186.441,1318.479,41295.784,44691.18,155965.485,0
Argentina,Chile,0,0,0,0,0,17.869,23.966,21.628,28.188,27.412,0,1.23,0,0,0,0,0,0.305,1.019,0,0,0,0.056,0,0,0,0,0,0,0,0
Argentina,China,0,0,0,0,0,4008.447,0,34175.744,0,5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5073.285,10977.919,0,0,8814.992,7485.526,0,0,0,0,11933.32,0
Argentina,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166.5,813.5,0,8978.6,3282.889,0,0,0,0,7185.873,0
Argentina,"Congo, Rep.",0,0,0,0,0,0,0,0,0,0,1227.5,0,1060.5,0,3421.716,4809.931,10772.242,15211.391,6918.716,18264.957,19456.886,0,968.66,7975.055,12585.9,0,0,2247.614,0,1269.14,0
Argentina,Colombia,0,0,0,0,0,11695.315,3244.377,10110.014,7401.201,4533.869,0,1071,4015.665,581.95,4657.164,2557.75,1098.9,14429.419,73289.519,21054.561,43163.731,62527.442,37384.665,47843.439,86928.67,20837.48,0,4774.786,26117.55,19171.799,0
Argentina,Cape Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.3,741.405,0,0,0,0,0,1309.5,867.984,1558.368,0,0,0,0,0
Argentina,Costa Rica,0,0,0,0,0,0,0,0,0,739.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0
Argentina,Cuba,0,0,0,0,0,5181.08,0,0,8261.406,21174.336,1096.904,0,0,0,0,0,7451.751,12132.998,3782.42,17114.874,0,0,0,0,0,8754.216,0,0,0,0,0
Argentina,Germany,0,0,0,0,0,0,0,6.051,0,0,0,0,0,46.194,298.841,35.895,0.01,0.23,0,0,140.924,0,34.224,0,0,13.546,0,0,0,0,0
Argentina,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.121,0.081,0.093,0.093,0.117,0.117,0,0,0,0,0.716,0,0.402,0,0,0,0
Argentina,Djibouti,0,0,0,0,0,0,0,0,0,0,862.25,3200.5,0,0,0,0,0,0,0,0,0,0,0,10127.5,37275.657,0,0,0,0,0,0
Argentina,Dominica,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Dominican Republic,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Algeria,0,0,0,0,0,0,0,0,11363.36,9437.1,25655.752,12024.173,12008.32,32114.085,5196.1,0,51829.385,19597.149,0,79912.057,105009.133,0,0,92997.082,108110.504,0,0,0,26258.694,323061.196,0
Argentina,Ecuador,0,0,0,0,0,0,0,0,2502.795,3330.871,1874.751,1879.5,0,2914.18,6926.49,0,353.239,4672.859,16049.349,7109.523,16022.742,1207.44,1113.019,1766.085,3845.78,2129.699,3398.445,2914.562,24589.749,47787.723,0
Argentina,"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,17583.432,99648.832,58306.008,14499.072,7395.621,5563.35,6814.274,0,100627.593,78493.882,0,9516.285,8397.512,0,10858.659,122811.185,110356.567,0,0,0,35112.8,22736.754,0
Argentina,Spain,0,0,0,0,0,132,6.262,6.031,0,738.08,350.199,216.854,0,135.842,2523.898,0.046,159.692,9982.241,0,0,32.05,16.408,0,64.821,61.204,0,0,0,0,0,0
Argentina,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,5.973,0,0,0,0.004,2.072,0,0,0,4.002,0.452,0.073,0.965,1.283,0.829,0.571,0.714,0
Argentina,Estonia,0,0,0,0,0,0,0,0,4515,3674.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,Ethiopia(excludes Eritrea),0,0,0,0,0,0,0,0,0,0,3416.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,France,0,0,0,0,0,0,0,0,0,0,0,0,0.127,41.006,0.129,0.136,0.182,0,0.051,0,396.23,138.54,0,371.378,174.674,0,0,0,239.515,633.001,0
Argentina,France,0,0,0,0,0,0,0,0,32.311,16.632,12.011,81.324,14.484,30.135,4.891,7.636,9.002,5.337,5.579,2.624,32.337,17.131,13.694,29.247,19.111,20.223,20.464,7.287,9.077,8.875,0
Argentina,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859.805,0
Argentina,United Kingdom,0,0,0,0,0,0,0,0,0,4035.219,0,0,0,34.384,39.511,0,0,0,1240.506,2762.759,2522.34,589.199,0,940.91,10.625,0,0,0,0,119.794,0
Argentina,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0.363,0,0.104,0.159,0.111,0.709,0.201,0,0,0,0,0,0,0
Argentina,Georgia,0,0,0,0,0,0,0,0,6844.429,1540,6197.399,1837.345,1618.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
